;title;tconst;primaryTitle;startYear;runtimeMinutes;genres;averageRating;numVotes;Action;Adult;Adventure;Animation;Biography;Comedy;Crime;Documentary;Drama;Family;Fantasy;Film-Noir;Game-Show;History;Horror;Music;Musical;Mystery;News;Reality-TV;Romance;Sci-Fi;Short;Sport;Talk-Show;Thriller;War;Western;decade
86356;Les Hommes ! De quoi parlent-ils ?;tt1945034;A Gun in Each Hand;2012;95;Comedy,Drama;6.5;3196;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86359;Projet 666;tt1945044;Exeter;2015;91;Horror,Mystery,Thriller;4.5;5730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
86361;About Cherry;tt1945062;About Cherry;2012;98;Drama;4.8;10387;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86364;Everly;tt1945084;Everly;2014;92;Action,Thriller;5.1;18294;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86367;Voyage of Time: Au fil de la vie;tt1945228;Voyage of Time: Life's Journey;2016;90;Documentary,Drama;6.4;4954;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86370;L'homme qui rit;tt1946289;The Man Who Laughs;2012;95;Drama;6.0;1355;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86371;Le Guetteur;tt1946298;The Lookout;2012;89;Action,Crime,Thriller;5.7;2767;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86373;Les Gladiateurs de Rome;tt1946347;Gladiators of Rome;2012;94;Adventure,Animation,Comedy;5.2;1457;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86375;Red Sky;tt1946381;Red Sky;2014;100;Action,Thriller;4.1;1613;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86376;UglyDolls;tt1946502;UglyDolls;2019;87;Adventure,Animation,Comedy;5.0;6752;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86389;Qui Garde le Chien?;tt1949605;Who Gets the Dog?;2016;95;Comedy;4.9;1422;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86394;Le Mans '66;tt1950186;Ford v Ferrari;2019;152;Action,Biography,Drama;8.1;361337;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86395;Le Mans 66;tt1950186;Ford v Ferrari;2019;152;Action,Biography,Drama;8.1;361337;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86396;Flocons d'amour;tt1950235;Let It Snow;2019;92;Comedy,Romance;5.8;21545;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86400;Le Capital;tt1951166;Capital;2012;114;Drama;6.5;5372;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86401;The Immigrant;tt1951181;The Immigrant;2013;120;Drama,Romance;6.6;31605;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86402;A very Englishman;tt1951216;The Look of Love;2013;101;Biography,Comedy,Drama;6.0;6961;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86404;Very Bad Trip 3;tt1951261;The Hangover Part III;2013;100;Comedy,Crime;5.8;309112;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86405;Hunger Games: L'Embrasement;tt1951264;The Hunger Games: Catching Fire;2013;146;Action,Adventure,Drama;7.5;648418;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86406;Hunger Games: La Révolte - Partie 1;tt1951265;The Hunger Games: Mockingjay - Part 1;2014;123;Action,Adventure,Sci-Fi;6.6;442916;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86407;Hunger Games: La Révolte - Patie 2;tt1951266;The Hunger Games: Mockingjay - Part 2;2015;137;Action,Adventure,Sci-Fi;6.5;314852;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86408;Hunger Games 4: La Révolte, Partie 2;tt1951266;The Hunger Games: Mockingjay - Part 2;2015;137;Action,Adventure,Sci-Fi;6.5;314852;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86409;Hunger Games : La Révolte - Partie 2;tt1951266;The Hunger Games: Mockingjay - Part 2;2015;137;Action,Adventure,Sci-Fi;6.5;314852;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86420;Borgman;tt1954315;Borgman;2013;113;Drama,Horror,Mystery;6.7;17566;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2010
86425;Crooked Arrows;tt1954352;Crooked Arrows;2012;105;Drama,Sport;5.9;1961;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2010
86430;Le Club des Cinq, le film;tt1954464;Famous Five;2012;89;Adventure,Crime,Family;5.6;615;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86431;Le Club des 5 - le film;tt1954464;Famous Five;2012;89;Adventure,Crime,Family;5.6;615;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86437;Oh Boy - 24 heures à Berlin;tt1954701;A Coffee in Berlin;2012;86;Comedy,Drama;7.3;16267;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86442;Insoupçonnable;tt1954931;Hunt for the I-5 Killer;2011;89;Action,Thriller;5.9;662;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86445;Le combat de ma fille;tt1956502;Girl Fight;2011;88;Crime,Drama;6.2;1409;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86448;Sex Tape;tt1956620;Sex Tape;2014;94;Comedy,Romance;5.1;111681;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86452;Narcopolis;tt1957938;Narcopolis;2015;96;Mystery,Sci-Fi,Thriller;4.4;1837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;2010
86462;American Mary;tt1959332;American Mary;2012;103;Drama,Horror;6.2;25365;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86463;À l'aveugle;tt1959346;Blind Man;2012;94;Action,Thriller;5.7;1152;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86464;Pour l'honneur de ma fille;tt1959347;Sexting in Suburbia;2012;90;Drama,Thriller;5.6;1090;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86465;Imaginaerum: L'Autre Monde;tt1959409;Imaginaerum;2012;86;Drama,Fantasy,Musical;6.1;6417;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2010
86466;Kiss of the Damned;tt1959438;Kiss of the Damned;2012;97;Drama,Horror,Romance;5.5;5034;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86467;Noé;tt1959490;Noah;2014;138;Action,Adventure,Drama;5.8;252267;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86468;Hitman & Bodyguard;tt1959563;The Hitman's Bodyguard;2017;118;Action,Comedy,Crime;6.9;223225;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86469;American Assassin;tt1961175;American Assassin;2017;111;Action,Thriller;6.2;80051;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86473;Pokémon 14: Noir - Victini et Reshiram;tt1961324;Pokémon the Movie: Black - Victini and Reshiram;2011;88;Animation,Drama,Family;5.7;1126;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86483;À la poursuite de demain;tt1964418;Tomorrowland;2015;130;Action,Adventure,Family;6.4;180347;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86484;Dans la maison;tt1964624;In the House;2012;105;Drama,Mystery,Thriller;7.4;31908;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
86498;Boys of Abu Ghraib;tt1965162;Boys of Abu Ghraib;2014;102;Drama,Thriller,War;5.4;2238;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2010
86501;Interreflections;tt1965308;Interreflections;2020;165;Fantasy,Sci-Fi;7.2;8637;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2020
86502;Father Figures;tt1966359;Father Figures;2017;113;Comedy,Drama;5.5;19533;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86503;City of Tiny Lights;tt1966385;City of Tiny Lights;2016;110;Crime,Drama,Mystery;5.5;2378;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2010
86511;Stalingrad;tt1966566;Stalingrad;2013;131;Action,Drama,War;5.7;16640;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2010
86515;The Imposter;tt1966604;The Imposter;2012;99;Biography,Crime,Documentary;7.5;47377;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86517;Palerme;tt1966637;A Street in Palermo;2013;92;Comedy,Drama;6.5;623;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86520;Last Days of Summer;tt1967545;Labor Day;2013;111;Drama,Romance,Thriller;6.9;45352;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2010
86522;The Comedian;tt1967614;The Comedian;2016;120;Comedy,Drama,Romance;5.8;7329;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86523;Sous le charme du Père Noël;tt1967688;Desperately Seeking Santa;2011;87;Comedy,Family,Romance;5.9;1498;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86526;Homevideo;tt1969057;Homevideo;2011;89;Drama;7.4;1197;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86527;Daddy Cool;tt1969062;Infinitely Polar Bear;2014;90;Comedy,Drama,Romance;7.0;16007;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86530;Sur les traces de ma fille;tt1969149;The Killing Game;2011;90;Crime,Mystery,Thriller;5.1;615;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
86531;Graine de championne;tt1969175;McKenna Shoots for the Stars;2012;93;Drama,Family,Sport;5.9;786;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2010
86534;Automata;tt1971325;Automata;2014;109;Action,Drama,Sci-Fi;6.0;56526;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86535;Compliance;tt1971352;Compliance;2012;90;Crime,Drama,History;6.4;34017;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86539;Lili à la découverte du monde sauvage;tt1971466;Daisy, a Hen Into the Wild;2011;93;Adventure,Animation,Drama;7.0;924;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86540;Salvo;tt1971514;Salvo;2013;110;Crime,Drama,Romance;5.9;1253;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86541;Un homme très recherché;tt1972571;A Most Wanted Man;2014;122;Crime,Drama,Thriller;6.8;75781;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86542;Le Roi Arthur : Le Pouvoir d'Excalibur;tt1972591;King Arthur: Legend of the Sword;2017;126;Action,Adventure,Drama;6.7;211353;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86543;Le Roi Arthur : La Légende d'Excalibur;tt1972591;King Arthur: Legend of the Sword;2017;126;Action,Adventure,Drama;6.7;211353;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86545;Into the Abyss;tt1972663;Into the Abyss;2011;107;Crime,Documentary,Drama;7.3;16528;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86547;Une seconde chance;tt1972779;The Best of Me;2014;118;Drama,Romance;6.7;70814;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86560;The Neon Demon;tt1974419;The Neon Demon;2016;117;Horror,Thriller;6.1;92776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86561;L'Exception à la règle;tt1974420;Rules Don't Apply;2016;127;Comedy,Drama,Romance;5.7;10847;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86564;Six Bullets;tt1975249;6 Bullets;2012;115;Action,Crime,Drama;6.1;14868;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86565;Le mini Noël des Borrowers;tt1975269;The Borrowers;2011;90;Comedy,Family,Fantasy;6.2;1647;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86566;Two Faces of January;tt1976000;The Two Faces of January;2014;96;Romance,Thriller;6.2;31228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2010
86568;Docteur Frankenstein;tt1976009;Victor Frankenstein;2015;110;Drama,Horror,Sci-Fi;6.0;56179;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86570;Une cabane au fond des bois;tt1976558;Hut in the Woods;2011;117;Drama;6.9;977;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86575;Amour et honneur;tt1976989;Love and Honor;2013;100;Drama,Romance,War;5.7;9292;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2010
86579;White Space;tt1977094;Beyond White Space;2018;93;Sci-Fi,Thriller;4.5;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2010
86587;Call Girl;tt1977739;Call Girl;2012;140;Drama,Thriller;6.5;4703;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86602;Resolution;tt1977895;Resolution;2012;93;Drama,Horror,Mystery;6.3;16733;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2010
86609;Le policier;tt1978447;Policeman;2011;105;Drama;6.3;999;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86612;Détestables nous;tt1978532;Someone Marry Barry;2014;87;Comedy;5.8;7736;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86615;Autobiographie d'un menteur;tt1979172;A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman;2012;85;Animation,Comedy;5.8;1719;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86616;J.K. Rowling: La magie des mots;tt1979269;Magic Beyond Words: The J.K. Rowling Story;2011;90;Biography,Drama;6.6;2577;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86617;Kenshin le vagabond;tt1979319;Rurouni Kenshin Part I: Origins;2012;134;Action,Adventure,Drama;7.4;25566;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86618;Rush;tt1979320;Rush;2013;123;Action,Biography,Drama;8.1;465896;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86620;Toy Story 4;tt1979376;Toy Story 4;2019;100;Adventure,Animation,Comedy;7.7;235810;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86621;Le voyage d'Arlo;tt1979388;The Good Dinosaur;2015;93;Adventure,Animation,Comedy;6.7;112243;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86630;No Pain No Gain;tt1980209;Pain & Gain;2013;129;Action,Comedy,Crime;6.4;213375;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86632;New York Melody;tt1980929;Begin Again;2013;104;Comedy,Drama,Music;7.4;153462;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2010
86636;Tai Chi Hero;tt1981080;Tai ji 1: Cong ling kai shi;2012;100;Action,Adventure,Drama;6.0;5061;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86637;Tai Chi;tt1981080;Tai ji 1: Cong ling kai shi;2012;100;Action,Adventure,Drama;6.0;5061;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86638;L'extravagant voyage du jeune et prodigieux T.S. Spivet;tt1981107;The Young and Prodigious T.S. Spivet;2013;105;Adventure,Comedy,Drama;7.0;18123;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86639;Thor: Le monde des ténèbres;tt1981115;Thor: The Dark World;2013;112;Action,Adventure,Fantasy;6.8;653429;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86640;Geostorm;tt1981128;Geostorm;2017;109;Action,Sci-Fi,Thriller;5.3;104989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2010
86641;Wasteland;tt1981140;Wasteland;2012;108;Crime,Drama,Thriller;6.5;3710;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86646;The Hit Girls;tt1981677;Pitch Perfect;2012;112;Comedy,Music,Romance;7.2;298282;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2010
86647;Pitch Perfect;tt1981677;Pitch Perfect;2012;112;Comedy,Music,Romance;7.2;298282;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2010
86649;Gerhard Richter Painting;tt1982113;Gerhard Richter Painting;2011;97;Documentary;7.2;706;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86650;Fugues marocaines;tt1982177;Exit Marrakech;2013;123;Adventure,Drama;6.3;830;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86713;18 jours;tt1982848;18 Days;2011;125;Comedy,Drama;7.4;1348;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86715;Vampyre Nation;tt1982882;True Bloodthirst;2012;90;Action,Horror,Sci-Fi;4.1;1645;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86728;Coup de foudre à Austenland;tt1985019;Austenland;2013;97;Comedy,Romance;6.3;20503;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86732;Angry Birds: Le film;tt1985949;The Angry Birds Movie;2016;97;Action,Adventure,Animation;6.3;89599;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86733;L'île des Miam-nimaux: Tempête de boulettes géantes 2;tt1985966;Cloudy with a Chance of Meatballs 2;2013;95;Adventure,Animation,Comedy;6.4;99892;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86737;Whispers;tt1986202;Whispers;2015;90;Drama,Horror,Thriller;4.2;9012;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86738;After Fall, Winter;tt1986204;After Fall, Winter;2011;132;Drama,Romance;6.5;885;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86744;Un plan parfait;tt1986843;A Perfect Plan;2012;104;Adventure,Comedy,Romance;6.3;9157;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
86752;Storage 24;tt1986953;Storage 24;2012;87;Horror,Sci-Fi;4.5;7151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86754;Un heureux événement;tt1987018;A Happy Event;2011;107;Comedy,Drama;6.5;4429;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86756;Werewolf: La Nuit Du Loup-Garou;tt1987028;Werewolf: The Beast Among Us;2012;93;Action,Fantasy,Horror;5.1;6325;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86760;The Upside - Seconde Chance;tt1987680;The Upside;2017;126;Comedy,Drama;7.0;54880;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86766;Death Race: Inferno;tt1988591;Death Race: Inferno;2013;104;Action,Crime,Sci-Fi;5.4;19777;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2010
86776;Chained;tt1989475;Chained;2012;94;Crime,Drama,Horror;6.4;17650;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86782;In Another Country;tt1989712;In Another Country;2012;89;Drama;6.4;3240;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86783;Kidnapping;tt1990181;Brake;2012;92;Thriller;6.1;11714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86786;Bad Yankee;tt1990216;El Gringo;2012;99;Action,Drama;5.4;6284;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86787;L'artiste et son modèle;tt1990217;The Artist and the Model;2012;105;Drama;6.6;1739;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86789;Robot & Frank;tt1990314;Robot & Frank;2012;89;Comedy,Crime,Drama;7.1;63734;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86790;Les Maldives: le combat d'un président;tt1990352;The Island President;2011;101;Documentary;7.3;1209;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86796;Chroniques de Tchernobyl;tt1991245;Chernobyl Diaries;2012;86;Horror,Mystery,Thriller;5.0;65888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
86798;Le mystère d'Edwin Drood;tt1991897;The Mystery of Edwin Drood;2012;120;Drama,Mystery;6.7;1026;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2010
86804;Tower Block;tt1992258;Tower Block;2012;90;Thriller;5.9;5482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86813;La dette;tt1994537;The Mole;2011;107;Drama,Mystery,Thriller;6.3;751;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
86817;Un traître idéal;tt1995390;Our Kind of Traitor;2016;108;Crime,Drama,Thriller;6.2;21945;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
86818;Retour à Woodstock;tt1995477;Always Woodstock;2014;97;Comedy,Music,Romance;5.2;778;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2010
86824;American Sexy Phone;tt1996264;For a Good Time, Call...;2012;85;Comedy;6.0;16336;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
86825;Lore;tt1996310;Lore;2012;109;Drama,Romance,War;7.1;15109;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2010
